30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.6164225000  -1.2470330000  0.0573247700  1  4
-0.6164225000  -1.2470330000  0.0573247700  4  4
-0.6164225000  -1.2470330000  0.0573247700  5  4
-0.6164225000  -1.2470330000  0.0573247700  6  4
-1.3541220000  -0.1074327000  -0.0696479800  1  4
-1.3541220000  -0.1074327000  -0.0696479800  4  4
-1.3541220000  -0.1074327000  -0.0696479800  5  4
-1.3541220000  -0.1074327000  -0.0696479800  6  4
-1.2873220000  2.0383080000  0.0289134700  1  3
1.0887240000  2.1736210000  0.0648326300  1  3
2.4845510000  0.1205203000  -0.0127147500  1  3
1.3349640000  -2.0270230000  0.1270959000  1  3
-1.0745870000  -2.1966180000  0.3531246000  1  3
-2.4319910000  -0.1555860000  -0.0294313500  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7372063000  1.1433320000  -0.0377203400  1  4
-0.7372063000  1.1433320000  -0.0377203400  4  4
-0.7372063000  1.1433320000  -0.0377203400  5  4
-0.7372063000  1.1433320000  -0.0377203400  6  4
0.6256068000  1.2487290000  0.0257235100  1  4
0.6256068000  1.2487290000  0.0257235100  4  4
0.6256068000  1.2487290000  0.0257235100  5  4
0.6256068000  1.2487290000  0.0257235100  6  4
1.3909390000  0.0876438900  0.0041379860  1  4
1.3909390000  0.0876438900  0.0041379860  4  4
1.3909390000  0.0876438900  0.0041379860  5  4
1.3909390000  0.0876438900  0.0041379860  6  4
0.7572534000  -1.1313760000  0.0102280000  1  4
0.7572534000  -1.1313760000  0.0102280000  4  4
0.7572534000  -1.1313760000  0.0102280000  5  4
0.7572534000  -1.1313760000  0.0102280000  6  4
-0.6140115000  -1.2467120000  0.0611788100  1  4
-0.6140115000  -1.2467120000  0.0611788100  4  4
-0.6140115000  -1.2467120000  0.0611788100  5  4
-0.6140115000  -1.2467120000  0.0611788100  6  4
-1.3530210000  -0.1074823000  -0.0713796100  1  4
-1.3530210000  -0.1074823000  -0.0713796100  4  4
-1.3530210000  -0.1074823000  -0.0713796100  5  4
-1.3530210000  -0.1074823000  -0.0713796100  6  4
-1.2935550000  2.0380430000  0.0292399900  1  3
1.0941100000  2.1816980000  0.0770091300  1  3
2.4779200000  0.1205693000  -0.0127827100  1  3
1.3428290000  -2.0274660000  0.1360970000  1  3
-1.0780730000  -2.1950740000  0.3577895000  1  3
-2.4289170000  -0.1603176000  -0.0313595600  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7350829000  1.1405050000  -0.0401155200  1  4
-0.7350829000  1.1405050000  -0.0401155200  4  4
-0.7350829000  1.1405050000  -0.0401155200  5  4
-0.7350829000  1.1405050000  -0.0401155200  6  4
0.6271018000  1.2482520000  0.0285399400  1  4
0.6271018000  1.2482520000  0.0285399400  4  4
0.6271018000  1.2482520000  0.0285399400  5  4
0.6271018000  1.2482520000  0.0285399400  6  4
1.3897120000  0.0880105600  0.0038024470  1  4
1.3897120000  0.0880105600  0.0038024470  4  4
1.3897120000  0.0880105600  0.0038024470  5  4
1.3897120000  0.0880105600  0.0038024470  6  4
0.7586027000  -1.1306220000  0.0109532700  1  4
0.7586027000  -1.1306220000  0.0109532700  4  4
0.7586027000  -1.1306220000  0.0109532700  5  4
0.7586027000  -1.1306220000  0.0109532700  6  4
-0.6115418000  -1.2464280000  0.0648068300  1  4
-0.6115418000  -1.2464280000  0.0648068300  4  4
-0.6115418000  -1.2464280000  0.0648068300  5  4
-0.6115418000  -1.2464280000  0.0648068300  6  4
-1.3525250000  -0.1074745000  -0.0733577300  1  4
-1.3525250000  -0.1074745000  -0.0733577300  4  4
-1.3525250000  -0.1074745000  -0.0733577300  5  4
-1.3525250000  -0.1074745000  -0.0733577300  6  4
-1.3012390000  2.0385390000  0.0293302900  1  3
1.1020200000  2.1922130000  0.0885629900  1  3
2.4703270000  0.1183291000  -0.0132527200  1  3
1.3525270000  -2.0293050000  0.1431328000  1  3
-1.0821190000  -2.1915390000  0.3593603000  1  3
-2.4277820000  -0.1648880000  -0.0326707500  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7331791000  1.1376810000  -0.0428218900  1  4
-0.7331791000  1.1376810000  -0.0428218900  4  4
-0.7331791000  1.1376810000  -0.0428218900  5  4
-0.7331791000  1.1376810000  -0.0428218900  6  4
0.6288997000  1.2473330000  0.0313777200  1  4
0.6288997000  1.2473330000  0.0313777200  4  4
0.6288997000  1.2473330000  0.0313777200  5  4
0.6288997000  1.2473330000  0.0313777200  6  4
1.3885920000  0.0883538100  0.0035942730  1  4
1.3885920000  0.0883538100  0.0035942730  4  4
1.3885920000  0.0883538100  0.0035942730  5  4
1.3885920000  0.0883538100  0.0035942730  6  4
0.7598726000  -1.1298270000  0.0122114500  1  4
0.7598726000  -1.1298270000  0.0122114500  4  4
0.7598726000  -1.1298270000  0.0122114500  5  4
0.7598726000  -1.1298270000  0.0122114500  6  4
-0.6090381000  -1.2461060000  0.0679258300  1  4
-0.6090381000  -1.2461060000  0.0679258300  4  4
-0.6090381000  -1.2461060000  0.0679258300  5  4
-0.6090381000  -1.2461060000  0.0679258300  6  4
-1.3525170000  -0.1079212000  -0.0746181200  1  4
-1.3525170000  -0.1079212000  -0.0746181200  4  4
-1.3525170000  -0.1079212000  -0.0746181200  5  4
-1.3525170000  -0.1079212000  -0.0746181200  6  4
-1.3127150000  2.0397540000  0.0291891300  1  3
1.1119900000  2.2055660000  0.0983502100  1  3
2.4603200000  0.1176376000  -0.0133558000  1  3
1.3621970000  -2.0306600000  0.1474680000  1  3
-1.0847190000  -2.1872170000  0.3585475000  1  3
-2.4254200000  -0.1674329000  -0.0348627300  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7312809000  1.1357240000  -0.0452854300  1  4
-0.7312809000  1.1357240000  -0.0452854300  4  4
-0.7312809000  1.1357240000  -0.0452854300  5  4
-0.7312809000  1.1357240000  -0.0452854300  6  4
0.6308262000  1.2464010000  0.0341785200  1  4
0.6308262000  1.2464010000  0.0341785200  4  4
0.6308262000  1.2464010000  0.0341785200  5  4
0.6308262000  1.2464010000  0.0341785200  6  4
1.3876950000  0.0885676600  0.0038135650  1  4
1.3876950000  0.0885676600  0.0038135650  4  4
1.3876950000  0.0885676600  0.0038135650  5  4
1.3876950000  0.0885676600  0.0038135650  6  4
0.7604687000  -1.1291920000  0.0139819600  1  4
0.7604687000  -1.1291920000  0.0139819600  4  4
0.7604687000  -1.1291920000  0.0139819600  5  4
0.7604687000  -1.1291920000  0.0139819600  6  4
-0.6064699000  -1.2460950000  0.0712365000  1  4
-0.6064699000  -1.2460950000  0.0712365000  4  4
-0.6064699000  -1.2460950000  0.0712365000  5  4
-0.6064699000  -1.2460950000  0.0712365000  6  4
-1.3525700000  -0.1080638000  -0.0755364500  1  4
-1.3525700000  -0.1080638000  -0.0755364500  4  4
-1.3525700000  -0.1080638000  -0.0755364500  5  4
-1.3525700000  -0.1080638000  -0.0755364500  6  4
-1.3257620000  2.0402840000  0.0283900800  1  3
1.1205180000  2.2208190000  0.1087873000  1  3
2.4507890000  0.1201075000  -0.0126883200  1  3
1.3730830000  -2.0325000000  0.1487038000  1  3
-1.0873950000  -2.1825840000  0.3557845000  1  3
-2.4228770000  -0.1697687000  -0.0356697600  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7292200000  1.1335520000  -0.0475456500  1  4
-0.7292200000  1.1335520000  -0.0475456500  4  4
-0.7292200000  1.1335520000  -0.0475456500  5  4
-0.7292200000  1.1335520000  -0.0475456500  6  4
0.6324840000  1.2455350000  0.0371956100  1  4
0.6324840000  1.2455350000  0.0371956100  4  4
0.6324840000  1.2455350000  0.0371956100  5  4
0.6324840000  1.2455350000  0.0371956100  6  4
1.3871880000  0.0888631200  0.0037023740  1  4
1.3871880000  0.0888631200  0.0037023740  4  4
1.3871880000  0.0888631200  0.0037023740  5  4
1.3871880000  0.0888631200  0.0037023740  6  4
0.7613506000  -1.1292110000  0.0158927400  1  4
0.7613506000  -1.1292110000  0.0158927400  4  4
0.7613506000  -1.1292110000  0.0158927400  5  4
0.7613506000  -1.1292110000  0.0158927400  6  4
-0.6038829000  -1.2459280000  0.0745817100  1  4
-0.6038829000  -1.2459280000  0.0745817100  4  4
-0.6038829000  -1.2459280000  0.0745817100  5  4
-0.6038829000  -1.2459280000  0.0745817100  6  4
-1.3527980000  -0.1077880000  -0.0762842200  1  4
-1.3527980000  -0.1077880000  -0.0762842200  4  4
-1.3527980000  -0.1077880000  -0.0762842200  5  4
-1.3527980000  -0.1077880000  -0.0762842200  6  4
-1.3382790000  2.0419300000  0.0263905500  1  3
1.1289500000  2.2351110000  0.1187907000  1  3
2.4411910000  0.1238916000  -0.0102182100  1  3
1.3824880000  -2.0321140000  0.1490581000  1  3
-1.0886780000  -2.1779130000  0.3528057000  1  3
-2.4197730000  -0.1724906000  -0.0371418800  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7272726000  1.1315950000  -0.0497461400  1  4
-0.7272726000  1.1315950000  -0.0497461400  4  4
-0.7272726000  1.1315950000  -0.0497461400  5  4
-0.7272726000  1.1315950000  -0.0497461400  6  4
0.6344239000  1.2444820000  0.0398916900  1  4
0.6344239000  1.2444820000  0.0398916900  4  4
0.6344239000  1.2444820000  0.0398916900  5  4
0.6344239000  1.2444820000  0.0398916900  6  4
1.3862450000  0.0895214700  0.0034248960  1  4
1.3862450000  0.0895214700  0.0034248960  4  4
1.3862450000  0.0895214700  0.0034248960  5  4
1.3862450000  0.0895214700  0.0034248960  6  4
0.7632204000  -1.1297100000  0.0177339600  1  4
0.7632204000  -1.1297100000  0.0177339600  4  4
0.7632204000  -1.1297100000  0.0177339600  5  4
0.7632204000  -1.1297100000  0.0177339600  6  4
-0.6016819000  -1.2462200000  0.0781440700  1  4
-0.6016819000  -1.2462200000  0.0781440700  4  4
-0.6016819000  -1.2462200000  0.0781440700  5  4
-0.6016819000  -1.2462200000  0.0781440700  6  4
-1.3534860000  -0.1074582000  -0.0770319900  1  4
-1.3534860000  -0.1074582000  -0.0770319900  4  4
-1.3534860000  -0.1074582000  -0.0770319900  5  4
-1.3534860000  -0.1074582000  -0.0770319900  6  4
-1.3507350000  2.0422600000  0.0238402500  1  3
1.1373340000  2.2497140000  0.1271406000  1  3
2.4326210000  0.1284167000  -0.0090755350  1  3
1.3905730000  -2.0326360000  0.1502627000  1  3
-1.0899690000  -2.1735910000  0.3491286000  1  3
-2.4180620000  -0.1748974000  -0.0390935000  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7255334000  1.1300240000  -0.0515028400  1  4
-0.7255334000  1.1300240000  -0.0515028400  4  4
-0.7255334000  1.1300240000  -0.0515028400  5  4
-0.7255334000  1.1300240000  -0.0515028400  6  4
0.6371074000  1.2432600000  0.0426706900  1  4
0.6371074000  1.2432600000  0.0426706900  4  4
0.6371074000  1.2432600000  0.0426706900  5  4
0.6371074000  1.2432600000  0.0426706900  6  4
1.3858360000  0.0897452600  0.0036709410  1  4
1.3858360000  0.0897452600  0.0036709410  4  4
1.3858360000  0.0897452600  0.0036709410  5  4
1.3858360000  0.0897452600  0.0036709410  6  4
0.7650656000  -1.1301190000  0.0193784700  1  4
0.7650656000  -1.1301190000  0.0193784700  4  4
0.7650656000  -1.1301190000  0.0193784700  5  4
0.7650656000  -1.1301190000  0.0193784700  6  4
-0.5993069000  -1.2468590000  0.0815647400  1  4
-0.5993069000  -1.2468590000  0.0815647400  4  4
-0.5993069000  -1.2468590000  0.0815647400  5  4
-0.5993069000  -1.2468590000  0.0815647400  6  4
-1.3541070000  -0.1068647000  -0.0776106200  1  4
-1.3541070000  -0.1068647000  -0.0776106200  4  4
-1.3541070000  -0.1068647000  -0.0776106200  5  4
-1.3541070000  -0.1068647000  -0.0776106200  6  4
-1.3615870000  2.0400760000  0.0180603700  1  3
1.1437120000  2.2612430000  0.1337596000  1  3
2.4283290000  0.1338922000  -0.0072733560  1  3
1.3961940000  -2.0316070000  0.1517956000  1  3
-1.0901130000  -2.1682990000  0.3477537000  1  3
-2.4173880000  -0.1780157000  -0.0401592100  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7239438000  1.1293960000  -0.0532332800  1  4
-0.7239438000  1.1293960000  -0.0532332800  4  4
-0.7239438000  1.1293960000  -0.0532332800  5  4
-0.7239438000  1.1293960000  -0.0532332800  6  4
0.6401581000  1.2420070000  0.0453447700  1  4
0.6401581000  1.2420070000  0.0453447700  4  4
0.6401581000  1.2420070000  0.0453447700  5  4
0.6401581000  1.2420070000  0.0453447700  6  4
1.3857310000  0.0902725500  0.0038002440  1  4
1.3857310000  0.0902725500  0.0038002440  4  4
1.3857310000  0.0902725500  0.0038002440  5  4
1.3857310000  0.0902725500  0.0038002440  6  4
0.7668729000  -1.1308610000  0.0212384200  1  4
0.7668729000  -1.1308610000  0.0212384200  4  4
0.7668729000  -1.1308610000  0.0212384200  5  4
0.7668729000  -1.1308610000  0.0212384200  6  4
-0.5972270000  -1.2474910000  0.0853837700  1  4
-0.5972270000  -1.2474910000  0.0853837700  4  4
-0.5972270000  -1.2474910000  0.0853837700  5  4
-0.5972270000  -1.2474910000  0.0853837700  6  4
-1.3547880000  -0.1062061000  -0.0778069600  1  4
-1.3547880000  -0.1062061000  -0.0778069600  4  4
-1.3547880000  -0.1062061000  -0.0778069600  5  4
-1.3547880000  -0.1062061000  -0.0778069600  6  4
-1.3704470000  2.0369380000  0.0130240500  1  3
1.1483330000  2.2703040000  0.1389899000  1  3
2.4279740000  0.1401184000  -0.0044209080  1  3
1.4011070000  -2.0280830000  0.1544707000  1  3
-1.0895340000  -2.1622050000  0.3455953000  1  3
-2.4185390000  -0.1803813000  -0.0414349800  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7230354000  1.1294530000  -0.0544986500  1  4
-0.7230354000  1.1294530000  -0.0544986500  4  4
-0.7230354000  1.1294530000  -0.0544986500  5  4
-0.7230354000  1.1294530000  -0.0544986500  6  4
0.6429419000  1.2412650000  0.0480089200  1  4
0.6429419000  1.2412650000  0.0480089200  4  4
0.6429419000  1.2412650000  0.0480089200  5  4
0.6429419000  1.2412650000  0.0480089200  6  4
1.3857530000  0.0902959700  0.0040059630  1  4
1.3857530000  0.0902959700  0.0040059630  4  4
1.3857530000  0.0902959700  0.0040059630  5  4
1.3857530000  0.0902959700  0.0040059630  6  4
0.7685118000  -1.1317920000  0.0223340000  1  4
0.7685118000  -1.1317920000  0.0223340000  4  4
0.7685118000  -1.1317920000  0.0223340000  5  4
0.7685118000  -1.1317920000  0.0223340000  6  4
-0.5949201000  -1.2483660000  0.0886875800  1  4
-0.5949201000  -1.2483660000  0.0886875800  4  4
-0.5949201000  -1.2483660000  0.0886875800  5  4
-0.5949201000  -1.2483660000  0.0886875800  6  4
-1.3552610000  -0.1051541000  -0.0776380600  1  4
-1.3552610000  -0.1051541000  -0.0776380600  4  4
-1.3552610000  -0.1051541000  -0.0776380600  5  4
-1.3552610000  -0.1051541000  -0.0776380600  6  4
-1.3780210000  2.0333840000  0.0096244060  1  3
1.1487760000  2.2768370000  0.1441488000  1  3
2.4309480000  0.1474580000  -0.0024935950  1  3
1.4062920000  -2.0242640000  0.1572119000  1  3
-1.0885380000  -2.1572920000  0.3417346000  1  3
-2.4199920000  -0.1821319000  -0.0422146800  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7220002000  1.1301000000  -0.0556242000  1  4
-0.7220002000  1.1301000000  -0.0556242000  4  4
-0.7220002000  1.1301000000  -0.0556242000  5  4
-0.7220002000  1.1301000000  -0.0556242000  6  4
0.6453681000  1.2411180000  0.0501694300  1  4
0.6453681000  1.2411180000  0.0501694300  4  4
0.6453681000  1.2411180000  0.0501694300  5  4
0.6453681000  1.2411180000  0.0501694300  6  4
1.3854130000  0.0905254300  0.0042981590  1  4
1.3854130000  0.0905254300  0.0042981590  4  4
1.3854130000  0.0905254300  0.0042981590  5  4
1.3854130000  0.0905254300  0.0042981590  6  4
0.7701809000  -1.1325450000  0.0239707600  1  4
0.7701809000  -1.1325450000  0.0239707600  4  4
0.7701809000  -1.1325450000  0.0239707600  5  4
0.7701809000  -1.1325450000  0.0239707600  6  4
-0.5926681000  -1.2491640000  0.0919630000  1  4
-0.5926681000  -1.2491640000  0.0919630000  4  4
-0.5926681000  -1.2491640000  0.0919630000  5  4
-0.5926681000  -1.2491640000  0.0919630000  6  4
-1.3556290000  -0.1040695000  -0.0776084900  1  4
-1.3556290000  -0.1040695000  -0.0776084900  4  4
-1.3556290000  -0.1040695000  -0.0776084900  5  4
-1.3556290000  -0.1040695000  -0.0776084900  6  4
-1.3825290000  2.0297840000  0.0050656860  1  3
1.1461530000  2.2786160000  0.1489969000  1  3
2.4360050000  0.1532088000  0.0005996494  1  3
1.4111780000  -2.0185520000  0.1591181000  1  3
-1.0895300000  -2.1551500000  0.3384587000  1  3
-2.4223160000  -0.1829712000  -0.0422511100  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7220797000  1.1309550000  -0.0570329200  1  4
-0.7220797000  1.1309550000  -0.0570329200  4  4
-0.7220797000  1.1309550000  -0.0570329200  5  4
-0.7220797000  1.1309550000  -0.0570329200  6  4
0.6478397000  1.2415450000  0.0523170400  1  4
0.6478397000  1.2415450000  0.0523170400  4  4
0.6478397000  1.2415450000  0.0523170400  5  4
0.6478397000  1.2415450000  0.0523170400  6  4
1.3854770000  0.0906555400  0.0050149380  1  4
1.3854770000  0.0906555400  0.0050149380  4  4
1.3854770000  0.0906555400  0.0050149380  5  4
1.3854770000  0.0906555400  0.0050149380  6  4
0.7724917000  -1.1337790000  0.0255340100  1  4
0.7724917000  -1.1337790000  0.0255340100  4  4
0.7724917000  -1.1337790000  0.0255340100  5  4
0.7724917000  -1.1337790000  0.0255340100  6  4
-0.5906639000  -1.2500120000  0.0954451700  1  4
-0.5906639000  -1.2500120000  0.0954451700  4  4
-0.5906639000  -1.2500120000  0.0954451700  5  4
-0.5906639000  -1.2500120000  0.0954451700  6  4
-1.3556820000  -0.1029413000  -0.0772406400  1  4
-1.3556820000  -0.1029413000  -0.0772406400  4  4
-1.3556820000  -0.1029413000  -0.0772406400  5  4
-1.3556820000  -0.1029413000  -0.0772406400  6  4
-1.3828010000  2.0231420000  0.0001161255  1  3
1.1432160000  2.2744000000  0.1506008000  1  3
2.4432950000  0.1572152000  0.0053853460  1  3
1.4153490000  -2.0136540000  0.1594436000  1  3
-1.0917290000  -2.1561110000  0.3364414000  1  3
-2.4275620000  -0.1830904000  -0.0425522600  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
-0.7224052000  1.1315610000  -0.0587182900  1  4
-0.7224052000  1.1315610000  -0.0587182900  4  4
-0.7224052000  1.1315610000  -0.0587182900  5  4
-0.7224052000  1.1315610000  -0.0587182900  6  4
0.6504343000  1.2425260000  0.0540550500  1  4
0.6504343000  1.2425260000  0.0540550500  4  4
0.6504343000  1.2425260000  0.0540550500  5  4
0.6504343000  1.2425260000  0.0540550500  6  4
1.3852800000  0.0910021100  0.0053782510  1  4
1.3852800000  0.0910021100  0.0053782510  4  4
1.3852800000  0.0910021100  0.0053782510  5  4
1.3852800000  0.0910021100  0.0053782510  6  4
0.7745923000  -1.1355690000  0.0273503200  1  4
0.7745923000  -1.1355690000  0.0273503200  4  4
0.7745923000  -1.1355690000  0.0273503200  5  4
0.7745923000  -1.1355690000  0.0273503200  6  4
-0.5885348000  -1.2507050000  0.0990867800  1  4
-0.5885348000  -1.2507050000  0.0990867800  4  4
-0.5885348000  -1.2507050000  0.0990867800  5  4
-0.5885348000  -1.2507050000  0.0990867800  6  4
-1.3551060000  -0.1011501000  -0.0768654500  1  4
-1.3551060000  -0.1011501000  -0.0768654500  4  4
-1.3551060000  -0.1011501000  -0.0768654500  5  4
-1.3551060000  -0.1011501000  -0.0768654500  6  4
-1.3838080000  2.0148000000  -0.0069474710  1  3
1.1394770000  2.2650880000  0.1515948000  1  3
2.4543320000  0.1603529000  0.0085054790  1  3
1.4193240000  -2.0078640000  0.1594025000  1  3
-1.0919830000  -2.1580800000  0.3332696000  1  3
-2.4336410000  -0.1841497000  -0.0426197900  1  3
30
x    y    z    ((1<<(angular_quantum_number*2))+magnetic_quantum_number)    number_of_primitives
